STATECENSUS,IND,State,"Industry Name ",observations,employment,members,covered
92,7470,Oregon,"Advertising and related services",43,6369.43150333333,136.134323333333,288.12616
92,7480,Oregon,"Veterinary services",35,5093.05176833333,0,0
92,7490,Oregon,"Other professional, scientific and technical services",20,3027.06198833333,0,0
92,7570,Oregon,"Management of companies and enterprises",15,2163.85810166667,160.07256,160.07256
92,7580,Oregon,"Employment services",70,10171.9015083333,142.708396666667,266.297586666667
92,7590,Oregon,"Business support services",52,7623.13714833333,0,0
92,7670,Oregon,"Travel arrangements and reservation services",14,1966.97189,0,0
92,7680,Oregon,"Investigation and security services",44,6512.168965,261.917871666667,261.917871666667
92,7690,Oregon,"Services to buildings and dwellings (except cleaning during construction and im",91,13927.2932433333,881.02482,881.02482
92,7770,Oregon,"Landscaping services",80,12487.6124316667,286.668053333333,397.329475
92,7780,Oregon,"Other administrative and other support services",22,3527.60547833333,0,0
92,7790,Oregon,"Waste management and remediation services",34,5063.734925,732.145251666667,732.145251666667
92,7860,Oregon,"Elementary and secondary schools",629,90801.8329116667,54659.4611433333,57825.582995
92,7870,Oregon,"Colleges and universities, including junior colleges",403,61694.0937183334,21844.1149033333,24632.9769533333
92,7880,Oregon,"Business, technical, and trade schools and training",5,774.286906666667,0,0
92,7890,Oregon,"Other schools and instruction, and educational support services",43,6448.61059333333,446.300891666667,446.300891666667
92,7970,Oregon,"Offices of physicians",159,22962.4564316667,1166.70691,1297.85789166667
92,7980,Oregon,"Offices of dentists",87,12722.943625,820.734333333333,820.734333333333
92,7990,Oregon,"Office of chiropractors",15,2073.42232166667,148.454016666667,148.454016666667
92,8070,Oregon,"Offices of optometrists",8,1170.706865,0,0
92,8080,Oregon,"Offices of other health practitioners",17,2462.91988166667,286.482058333333,286.482058333333
92,8090,Oregon,"Outpatient care centers",231,33883.4465416667,1052.76680166667,1621.01225833333
92,8170,Oregon,"Home health care services",75,11448.9304633333,1675.69757166667,2126.33687333333
92,8180,Oregon,"Other health care services",80,11778.595495,1362.29403,1602.243195
92,8191,Oregon,"General medical and surgical hospitals, and specialty (except psychiatric and s",112,16894.3920916667,5999.69030333333,5999.69030333333
92,8192,Oregon,"Psychiatric and substance abuse hospitals",3,664.234801666667,505.487525,664.234801666667
92,8270,Oregon,"Nursing care facilities (skilled nursing facilities)",98,14911.3125333333,1241.72496166667,1396.07531166667
92,8290,Oregon,"Residential care facilities, except skilled nursing facilities",138,21428.410385,920.881521666667,1235.38996
92,8370,Oregon,"Individual and family services",173,25741.81302,4081.71446833333,4502.75447833333
92,8380,Oregon,"Community food and housing, and emergency services",16,2411.798385,275.587166666667,412.055286666667
92,8390,Oregon,"Vocational rehabilitation services",8,1467.09516833333,383.11958,383.11958
92,8470,Oregon,"Child day care services",74,10770.0312483333,729.32019,729.32019
92,8561,Oregon,"Performing arts companies",1,164.200335,0,0
92,8564,Oregon,"Independent artists, writers, and performers",1,133.082133333333,0,0
92,8570,Oregon,"Museums, art galleries, historical sites, and similar institutions",35,5016.03731833333,2040.81589166667,2040.81589166667
92,8580,Oregon,"Bowling centers",6,902.929946666667,0,0
92,8590,Oregon,"Other amusement, gambling, and recreation industries",145,21879.506765,317.907645,317.907645
92,8660,Oregon,"Traveler accommodation",110,16557.6885316667,0,105.30633
92,8670,Oregon,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",10,1604.717035,0,0
92,8680,Oregon,"Restaurants and other food services",745,113591.997656667,1015.14834166667,1578.098115
92,8690,Oregon,"Drinking places, alcoholic beverages",26,3818.01569,0,0
92,8770,Oregon,"Automotive repair and maintenance",73,11148.9175516667,0,0
92,8780,Oregon,"Car washes",9,1581.749045,0,0
92,8790,Oregon,"Electronic and precision equipment repair and maintenance",3,373.198421666667,0,0
92,8870,Oregon,"Commercial and industrial machinery and equipment repair and maintenance",12,1658.551575,0,0
92,8891,Oregon,"Personal and household goods repair and maintenance",2,290.906396666667,0,0
92,8970,Oregon,"Barber shops",3,439.333268333333,0,0
92,8980,Oregon,"Beauty salons",24,3504.57939,0,0
92,8990,Oregon,"Nail salons and other personal care services",27,3879.032205,150.93923,150.93923
92,9070,Oregon,"Dry cleaning and laundry services",14,2255.25123166667,302.073001666667,490.0795
92,9080,Oregon,"Funeral homes, and cemeteries and crematories",6,1049.10813,0,0
92,9090,Oregon,"Other personal services",25,3743.36709333333,142.894811666667,142.894811666667
92,9160,Oregon,"Religious organizations",90,13203.5988066667,289.09213,289.09213
92,9170,Oregon,"Civic, social, advocacy organizations, and grantmaking and giving services",95,13584.99381,128.64206,543.806656666667
92,9180,Oregon,"Labor unions",8,1202.10558,734.031273333333,734.031273333333
92,9190,Oregon,"Business, professional, political, and similar organizations",16,2291.928205,127.721981666667,127.721981666667
92,9290,Oregon,"Private households",53,7564.60513666667,0,0
92,9370,Oregon,"Executive offices and legislative bodies",93,13326.027675,6364.23464166667,6364.23464166667
92,9380,Oregon,"Public finance activities",19,2615.879845,1092.25575166667,1221.12195333333
92,9390,Oregon,"Other general government and support",12,1665.842115,675.405891666667,675.405891666667
92,9470,Oregon,"Justice, public order, and safety activities",192,28527.9112583333,15327.23963,16436.2304333333
92,9480,Oregon,"Administration of human resource programs",165,23822.3214316667,12266.999145,12815.2638583333
92,9490,Oregon,"Administration of environmental quality and housing programs",52,7684.97823166667,3272.92210833333,3389.975245
92,9570,Oregon,"Administration of economic programs and space research",66,9915.99258,3899.3578,4184.25250333333
92,9590,Oregon,"National security and international affairs",20,2863.076455,577.002256666667,695.011748333333
93,170,California,"Crop production",829,209367.345245,8790.01322,10724.6518016667
93,180,California,"Animal production",142,35676.5630116667,661.852436666667,958.647501666667
93,190,California,"Forestry except logging",21,5472.50346833333,1436.11043166667,1436.11043166667
93,270,California,Logging,16,3557.55815,840.977863333333,840.977863333333
93,280,California,"Fishing, hunting, and trapping",9,2033.861975,0,0
93,290,California,"Support activities for agriculture and forestry",173,42218.5295,832.781683333333,1092.87801
93,370,California,"Oil and gas extraction",12,2759.94975833333,0,0
93,390,California,"Metal ore mining",1,213.636311666667,0,0
93,470,California,"Nonmetallic mineral mining and quarrying",24,5793.60092333333,697.592176666667,926.488588333333
93,490,California,"Support activities for mining",73,18131.6662133333,2022.890235,2022.890235
93,570,California,"Electric power generation, transmission and distribution",185,45250.0790116667,14039.8329983333,14749.8109866667
93,580,California,"Natural gas distribution",54,13272.4636466667,4040.93649833333,4227.82056166667
93,590,California,"Electric and gas, and other combinations",108,25342.61663,10516.1591133333,10749.2167516667
93,670,California,"Water, steam, air conditioning, and irrigation systems",191,47347.0250333333,18792.5076033333,19828.2818966667
93,680,California,"Sewage treatment facilities",39,9482.265775,4283.521405,4495.91404666667
93,690,California,"Not specified utilities",19,4481.45997833333,883.217598333333,883.217598333333
93,770,California,CONSTRUCTION,3786,958262.833490002,182935.168478333,195035.260455
93,1070,California,"Animal food, grain, and oilseed milling",29,7025.95104,251.668586666667,497.635538333333
93,1080,California,"Sugar and confectionery products",22,5431.73543666667,1452.09089166667,1452.09089166667
93,1090,California,"Fruit and vegetable preserving and specialty food manufacturing",134,32942.4735116667,5528.50366666667,5831.23376166667
93,1170,California,"Dairy product manufacturing",76,19067.9340433333,3090.85365666667,3090.85365666667
93,1180,California,"Animal slaughtering and processing",63,15787.2181166667,2176.50932833333,3427.45452333333
93,1190,California,"Retail bakeries",153,38460.8154916667,4357.19620333333,4357.19620333333
93,1270,California,"Bakeries and tortilla manufacturing, except retail",105,25753.9750966667,1879.84353833333,2131.299835
93,1280,California,"Seafood and other miscellaneous foods, n.e.c.",81,20527.7423733333,1615.66950666667,1843.81669333333
93,1290,California,"Not specified food industries",45,10964.7947583333,475.729851666667,475.729851666667
93,1370,California,"Beverage manufacturing",191,48046.95415,4195.34515,4413.16395
93,1390,California,"Tobacco manufacturing",2,423.404078333333,0,0
93,1470,California,"Fiber, yarn, and thread mills",1,240.866395,0,0
93,1480,California,"Fabric mills, except knitting mills",30,7203.77401666667,0,0
93,1490,California,"Textile and fabric finishing and coating mills",11,2689.82818666667,0,225.65286
93,1570,California,"Carpet and rug mills",7,1636.08505,0,0
93,1590,California,"Textile product mills, except carpet and rug",25,6223.96693833333,208.891903333333,208.891903333333
93,1670,California,"Knitting mills, and apparel knitting mills",2,487.7715,0,0
93,1691,California,"Cut and sew, and apparel accessories and other apparel manufacturing",35,8644.99697833334,0,0
93,1770,California,"Footwear manufacturing",8,2042.317205,0,0
93,1790,California,"Leather tanning and finishing and other leather and allied products manufacturi",8,1865.13643833333,0,0
93,1870,California,"Pulp, paper, and paperboard mills",35,9047.02177166667,1609.414525,1851.75523166667
93,1880,California,"Paperboard containers and boxes",38,9927.28612833334,1722.933365,2275.60836166667
93,1890,California,"Miscellaneous paper and pulp products",15,4139.597615,426.822856666667,426.822856666667
93,1990,California,"Printing and related support activities",167,41628.9206566667,632.786663333333,829.187966666667
93,2070,California,"Petroleum refining",81,20254.4181866667,5587.86642,5806.09599166667
93,2090,California,"Miscellaneous petroleum and coal products",2,539.59151,0,0
93,2170,California,"Resin, synthetic rubber and fibers, and filaments manufacturing",33,7721.38232833334,243.340723333333,243.340723333333
93,2180,California,"Agricultural chemical manufacturing",12,2992.79525666667,559.738898333333,559.738898333333
93,2190,California,"Pharmaceutical and medicine manufacturing",323,79399.3949016667,1899.10985833333,1899.10985833333
93,2270,California,"Paint, coating, and adhesives manufacturing",18,4480.99958833333,376.93734,376.93734
93,2280,California,"Soap, cleaning compound, and cosmetic manufacturing",67,15680.4553683333,230.511898333333,230.511898333333
93,2290,California,"Industrial and miscellaneous chemicals",74,18638.10657,801.087068333333,801.087068333333
93,2370,California,"Plastics product manufacturing",86,21993.1891283333,0,0
93,2380,California,"Tire manufacturing",3,715.260481666667,0,0
93,2390,California,"Rubber product, except tire, manufacturing",11,2897.24515666667,239.148863333333,239.148863333333
93,2470,California,"Pottery, ceramics, and plumbing fixture manufacturing",9,2547.24440666667,701.440006666667,701.440006666667
93,2480,California,"Structural clay product manufacturing",5,1356.82503833333,0,0
93,2490,California,"Glass and glass product manufacturing",40,10079.2986233333,843.890565,1277.79858166667
93,2570,California,"Cement, concrete, lime, and gypsum product manufacturing",31,7714.90993666667,2000.41293666667,2000.41293666667
93,2590,California,"Miscellaneous nonmetallic mineral product manufacturing",28,7140.28169,774.775775,774.775775
93,2670,California,"Iron and steel mills and steel product manufacturing",50,12274.6644066667,3399.36877666667,3656.529695
93,2680,California,"Aluminum production and processing",16,3781.09714166667,303.579663333333,303.579663333333
93,2690,California,"Nonferrous metal (except aluminum) production and processing",5,1200.98297166667,228.075693333333,228.075693333333
93,2770,California,Foundries,13,3115.96589333333,207.266093333333,207.266093333333
93,2780,California,"Metal forgings and stampings",14,3119.300025,0,0
93,2790,California,"Cutlery and hand tool manufacturing",10,2405.30320666667,460.999973333333,460.999973333333
93,2870,California,"Structural metals, and boiler, tank, and shipping container manufacturing",102,25497.043975,4726.37536,4936.86923666667
93,2880,California,"Machine shops; turned product; screw, nut, and bolt manufacturing",92,22591.97994,1803.72910833333,2221.613645
93,2890,California,"Coating, engraving, heat treating and allied activities",28,6430.49112333333,562.83485,562.83485
93,2970,California,Ordnance,3,637.512688333333,0,242.308511666667
93,2980,California,"Miscellaneous fabricated metal products manufacturing",77,19985.2683533333,1014.70205333333,1206.156015
93,2990,California,"Not specified metal industries",14,3241.70240333333,175.797356666667,175.797356666667
93,3070,California,"Agricultural implement manufacturing",10,2298.85928333333,0,0
93,3080,California,"Construction, and mining and oil and gas field machinery manufacturing",15,3341.30516333333,0,0
93,3095,California,"Commercial and service industry machinery manufacturing",29,7294.55523833333,0,0
93,3170,California,"Metalworking machinery manufacturing",20,4899.35876166667,449.28066,449.28066
93,3180,California,"Engines, turbines, and power transmission equipment manufacturing",20,4822.26395333333,1622.45977166667,1622.45977166667
93,3291,California,"Machinery manufacturing, n.e.c. or not specified",21,5621.83167,326.338715,326.338715
93,3365,California,"Computer and peripheral equipment manufacturing",216,53633.25963,449.789083333333,449.789083333333
93,3370,California,"Communications, and audio and video equipment manufacturing",111,27467.8758766667,1133.166405,1843.9423
93,3380,California,"Navigational, measuring, electromedical, and control instruments manufacturing",98,24273.8788366667,233.752403333333,233.752403333333
93,3390,California,"Electronic component and product manufacturing, n.e.c.",700,171291.984623333,2932.91748666667,4675.86955166667
93,3470,California,"Household appliance manufacturing",8,2013.44409333333,224.824618333333,224.824618333333
93,3490,California,"Electrical lighting and electrical equipment manufacturing, and other electrica",119,29785.7946966667,1029.30993333333,1240.69405666667
93,3570,California,"Motor vehicles and motor vehicle equipment manufacturing",238,61610.3155033334,4747.733035,5020.47004833333
93,3580,California,"Aircraft and parts manufacturing",595,142143.611561667,16524.6065516667,17780.96251
93,3590,California,"Aerospace product and parts manufacturing",39,8948.83465666667,0,0
93,3670,California,"Railroad rolling stock manufacturing",3,808.515218333333,0,0
93,3680,California,"Ship and boat building",27,6393.002765,1212.17687833333,1212.17687833333
93,3690,California,"Other transportation equipment manufacturing",21,5768.87930333333,0,0
93,3770,California,"Sawmills and wood preservation",53,13513.4488883333,857.058018333333,1115.81918833333
93,3780,California,"Veneer, plywood, and engineered wood products",3,647.696558333333,0,0
93,3790,California,"Prefabricated wood buildings and mobile homes",11,2811.22892,0,0
93,3875,California,"Miscellaneous wood products",60,14976.8534716667,656.259558333333,656.259558333333
93,3895,California,"Furniture and related product manufacturing",166,41463.8656533333,760.938595,1555.64937166667
93,3960,California,"Medical equipment and supplies manufacturing",412,100699.275483333,2690.804495,3984.06529166667
93,3970,California,"Sporting and athletic goods, and doll, toy and game manufacturing",47,11424.62101,272.863566666667,272.863566666667
93,3980,California,"Miscellaneous manufacturing, n.e.c.",212,52262.9552266667,1712.76627333333,1964.69654
93,3990,California,"Not specified manufacturing industries",146,36457.6409433333,2343.88460666667,2343.88460666667
93,4070,California,"Motor vehicles, parts and supplies, merchant wholesalers",64,15291.1640383333,327.274911666667,327.274911666667
93,4080,California,"Furniture and home furnishing, merchant wholesalers",32,7655.88800833333,282.423306666667,282.423306666667
93,4090,California,"Lumber and other construction materials, merchant wholesalers",39,9289.14680833333,199.707796666667,199.707796666667
93,4170,California,"Professional and commercial equipment and supplies, merchant wholesalers",137,33350.4943516666,1351.03276833333,1604.16490833333
93,4180,California,"Metals and minerals, except petroleum, merchant wholesalers",15,3773.73575333333,516.66089,516.66089
93,4195,California,"Electrical and electronic goods, merchant wholesalers",101,24152.2461616667,1276.93029833333,1276.93029833333
93,4265,California,"Hardware, plumbing and heating equipment, and supplies, merchant wholesalers",50,12004.7809466667,0,0
93,4270,California,"Machinery, equipment, and supplies, merchant wholesalers",106,26257.4327733333,237.501215,464.700005
93,4280,California,"Recyclable material, merchant wholesalers",15,3988.963755,223.046446666667,223.046446666667
93,4290,California,"Miscellaneous durable goods, merchant wholesalers",54,12599.0671366667,226.651695,226.651695
93,4370,California,"Paper and paper products, merchant wholesalers",21,4986.86944666667,667.695135,667.695135
93,4380,California,"Drugs, sundries, and chemical and allied products, merchant wholesalers",100,24662.7974033333,1570.78922666667,1810.636015
93,4390,California,"Apparel, piece goods, and notions, merchant wholesalers",80,19442.4992583333,517.854091666667,517.854091666667
93,4470,California,"Groceries and related products, merchant wholesalers",464,116687.669861667,9869.56778666666,11336.7712266667
93,4480,California,"Farm product raw materials, merchant wholesalers",8,1987.44436333333,0,0
93,4490,California,"Petroleum and petroleum products, merchant wholesalers",34,8428.64855166667,814.506233333333,1288.80905333333
93,4560,California,"Alcoholic beverages, merchant wholesalers",61,14734.5389,2309.248785,2309.248785
93,4570,California,"Farm supplies, merchant wholesalers",17,4075.61618666667,0,286.87569
93,4580,California,"Miscellaneous nondurable goods, merchant wholesalers",93,22564.92832,468.931291666667,468.931291666667
93,4585,California,"Wholesale electronics markets, agents and brokers",48,11317.75088,439.557825,1215.907885
93,4590,California,"Not specified wholesale trade",46,12160.1448033333,788.98861,788.98861
93,4670,California,"Automobile dealers",503,128124.192493333,4867.76779,7086.08223333333
93,4680,California,"Other motor vehicle dealers",48,11677.21945,258.938135,258.938135
93,4690,California,"Auto parts, accessories, and tire stores",211,54241.2989366667,236.951301666667,772.60176
93,4770,California,"Furniture and home furnishings stores",232,56559.4463666666,1920.25879333333,2651.00711666667
93,4780,California,"Household appliance stores",19,4279.09890166667,235.206633333333,235.206633333333
93,4795,California,"Electronics stores",290,75078.0955633334,1614.28718166667,2142.77789666667
93,4870,California,"Building material and supplies dealers",398,100748.028745,3549.602775,5310.887485
93,4880,California,"Hardware stores",76,19515.9164533333,249.430458333333,1040.56866333333
93,4890,California,"Lawn and garden equipment and supplies stores",54,13571.9735733333,1139.59624333333,1354.10693
93,4971,California,"Supermarkets and other grocery (except convenience) stores",188,54222.2913,20277.1604133333,20822.3697916667
93,4972,California,"Convenience Stores",16,4735.37020833333,902.071621666667,902.071621666667
93,4980,California,"Specialty food stores",101,24732.8540683333,1129.18238166667,1129.18238166667
93,4990,California,"Beer, wine, and liquor stores",62,15373.3877116667,708.546343333333,708.546343333333
93,5070,California,"Pharmacies and drug stores",367,92182.9367466667,12796.19514,13766.6936783333
93,5080,California,"Health and personal care, except drug, stores",161,39936.4194633333,534.647363333333,821.091193333333
93,5090,California,"Gasoline stations",129,33120.9368866667,615.886733333333,900.695178333333
93,5170,California,"Clothing stores",523,130454.281388333,2148.86129166667,2815.78507166667
93,5180,California,"Shoe stores",77,18356.066875,418.110826666667,418.110826666667
93,5190,California,"Jewelry, luggage, and leather goods stores",53,13143.96922,263.275166666667,782.677806666667
93,5275,California,"Sporting goods, camera, and hobby and toy stores",141,35043.0971516667,356.990596666667,356.990596666667
93,5280,California,"Sewing, needlework and piece goods stores",11,2584.70396666667,0,0
93,5295,California,"Musical instrument and supplies stores",17,3810.33903833333,394.111723333333,394.111723333333
93,5370,California,"Book stores and news dealers",36,8943.38889,436.915778333333,436.915778333333
93,5381,California,"Department stores",28,7453.14866666667,221.965636666667,470.650453333333
93,5391,California,"General merchandise stores, including warehouse clubs and supercenters",127,35965.2217916667,2714.64737333333,3028.07121833333
93,5470,California,Florists,23,5715.972525,0,0
93,5480,California,"Office supplies and stationery stores",61,16023.1415583333,0,0
93,5490,California,"Used merchandise stores",58,14661.18718,447.68215,696.068273333333
93,5570,California,"Gift, novelty, and souvenir shops",43,10499.7458116667,755.382878333333,755.382878333333
93,5580,California,"Miscellaneous retail stores",216,54600.5170033333,2091.858475,2091.858475
93,5593,California,"Electronic shopping and mail-order houses",59,16602.7463566667,251.76656,251.76656
93,5670,California,"Vending machine operators",9,2097.60046833333,520.686601666667,520.686601666667
93,5680,California,"Fuel dealers",14,3395.95387833333,0,0
93,5690,California,"Other direct selling establishments",30,7279.60867666667,220.447853333333,504.229851666667
93,5790,California,"Not specified retail trade",239,58431.9411733333,3379.84442666667,3606.06155
93,6070,California,"Air transportation",216,52651.0692883333,20551.99656,20742.5805166667
93,6080,California,"Rail transportation",60,14720.69958,10682.0193066667,10682.0193066667
93,6090,California,"Water transportation",27,6530.61406,2415.74021166667,2415.74021166667
93,6170,California,"Truck transportation",678,173611.97019,18503.1614466667,20924.7815766667
93,6180,California,"Bus service and urban transit",203,50525.919295,24639.2358566667,24834.1035666667
93,6190,California,"Taxi and limousine service",237,59431.7173833333,3003.18316333333,4180.189585
93,6270,California,"Pipeline transportation",11,2682.193935,785.328035,785.328035
93,6280,California,"Scenic and sightseeing transportation",13,3156.11463,0,0
93,6290,California,"Services incidental to transportation",382,95175.66564,27253.1419116667,29003.7299866667
93,6370,California,"Postal Service",273,68577.595665,42866.3078833333,46525.5134216666
93,6380,California,"Couriers and messengers",410,108825.146005,24835.4727133333,26324.4542016667
93,6390,California,"Warehousing and storage",464,121154.353165,8745.17097333333,10585.856245
93,6470,California,"Newspaper publishers",51,11934.580835,1621.82535666667,1621.82535666667
93,6480,California,"Periodical, book, and directory publishers",57,14014.0502116667,656.75954,656.75954
93,6490,California,"Software publishers",87,21320.9586566667,720.112543333333,944.590706666667
93,6570,California,"Motion pictures and video industries",506,118363.151465,28699.4695583334,29728.2487233333
93,6590,California,"Sound recording industries",21,4871.46499,407.792798333333,649.245166666667
93,6670,California,"Broadcasting (except internet)",216,51468.736805,8674.45236833333,9468.53704
93,6672,California,"Internet publishing and broadcasting and web search portals",264,68843.53529,0,255.565626666667
93,6680,California,"Wired telecommunications carriers",204,50944.992775,8281.46300666667,8813.34172333333
93,6690,California,"Telecommunications, except wired telecommunications carriers",169,41900.2629333334,5607.160955,7356.470095
93,6695,California,"Data processing, hosting, and related services",59,14851.33163,0,0
93,6770,California,"Libraries and archives",70,16801.891315,9265.25454666666,10047.507915
93,6780,California,"Other information services, except libraries and archives, and internet publish",12,2689.44159,428.070976666667,428.070976666667
93,6870,California,"Banking and related activities",664,162113.349548333,3413.13993333333,5146.06208333333
93,6880,California,"Savings institutions, including credit unions",108,26865.41763,1682.10524666667,1682.10524666667
93,6890,California,"Non-depository credit and related activities",476,116508.588036667,3114.88890833333,4082.717405
93,6970,California,"Securities, commodities, funds, trusts, and other financial investments",473,114835.089446667,4037.39617333333,4608.18660333333
93,6991,California,"Insurance carriers",103,26437.938095,1625.59042833333,1858.6313
93,6992,California,"Agencies, brokerages, and other insurance related activities",49,13052.1992666667,555.444721666667,555.444721666667
93,7071,California,"Lessors of real estate, and offices of real estate agents and brokers",144,38422.7891683333,3092.38344666667,3565.25656166667
93,7072,California,"Real estate property managers, offices of real estate appraisers, and other act",43,12332.4826266667,258.972116666667,258.972116666667
93,7080,California,"Automotive equipment rental and leasing",59,15337.227275,1270.78074666667,1270.78074666667
93,7181,California,"Other consumer goods rental",4,1254.63535833333,0,0
93,7190,California,"Commercial, industrial, and other intangible assets rental and leasing",50,12094.5150716667,919.494955,919.494955
93,7270,California,"Legal services",748,176236.80459,5337.138785,7231.07550166667
93,7280,California,"Accounting, tax preparation, bookkeeping and payroll services",454,109077.524346667,3939.99065166667,4151.44093666667
93,7290,California,"Architectural, engineering, and related services",745,181486.465485,12816.17805,15298.8411116667
93,7370,California,"Specialized design services",145,34602.5591083333,947.674965,1218.93351833333
93,7380,California,"Computer systems design and related services",2168,543370.392705,5825.19244333333,8534.8848
93,7390,California,"Management, scientific and technical consulting services",562,136011.408451667,2965.22709,3752.89215666667
93,7460,California,"Scientific research and development services",496,122014.042908333,2061.60193,3417.41600666667
93,7470,California,"Advertising and related services",318,77802.39033,514.200038333333,1033.83570333333
93,7480,California,"Veterinary services",143,34506.2308333333,806.868855,1095.072045
93,7490,California,"Other professional, scientific and technical services",143,34276.13274,439.915633333333,643.645306666667
93,7570,California,"Management of companies and enterprises",63,15934.11471,1709.93207166667,1709.93207166667
93,7580,California,"Employment services",429,108502.590896667,4027.66261833333,5104.882475
93,7590,California,"Business support services",209,52020.9420733333,2737.76336833333,2965.67171333333
93,7670,California,"Travel arrangements and reservation services",102,23745.4750916667,986.747566666667,986.747566666667
93,7680,California,"Investigation and security services",495,129153.676548333,13534.3019966667,16264.9953783333
93,7690,California,"Services to buildings and dwellings (except cleaning during construction and im",574,144431.769836667,9646.013065,10581.2405033333
93,7770,California,"Landscaping services",527,136465.882526667,3118.214715,3896.86846666667
93,7780,California,"Other administrative and other support services",164,40599.8352483334,3252.08010333333,3461.36658333333
93,7790,California,"Waste management and remediation services",217,53744.0583716667,9870.83424833333,11236.9001
93,7860,California,"Elementary and secondary schools",3991,946405.383085003,516748.673349999,544222.856546665
93,7870,California,"Colleges and universities, including junior colleges",1684,416678.882868333,118196.934296667,127865.19029
93,7880,California,"Business, technical, and trade schools and training",32,7669.114825,437.123391666667,437.123391666667
93,7890,California,"Other schools and instruction, and educational support services",316,76837.1971466667,7307.25961166667,7831.63396666667
93,7970,California,"Offices of physicians",542,130724.80882,12746.1190416667,14239.2541316667
93,7980,California,"Offices of dentists",426,104406.319278333,4624.54902,5126.04543666667
93,7990,California,"Office of chiropractors",38,9949.40885166666,365.278201666667,365.278201666667
93,8070,California,"Offices of optometrists",54,12685.2004683333,1690.433615,1690.433615
93,8080,California,"Offices of other health practitioners",95,23039.6159516667,2099.21776333333,2389.70876166667
93,8090,California,"Outpatient care centers",833,206169.7902,28206.11291,30759.7602383333
93,8170,California,"Home health care services",481,116291.671566667,19905.2360233333,21079.6316933333
93,8180,California,"Other health care services",825,203260.286865,25116.1637133333,27862.6197516666
93,8191,California,"General medical and surgical hospitals, and specialty (except psychiatric and s",525,141643.419395,50655.349235,54379.48966
93,8192,California,"Psychiatric and substance abuse hospitals",5,1206.48831333333,823.803148333333,823.803148333333
93,8270,California,"Nursing care facilities (skilled nursing facilities)",437,107095.135686667,8887.67093333333,10478.1138216667
93,8290,California,"Residential care facilities, except skilled nursing facilities",308,76552.827975,5640.94437833333,6843.945005
93,8370,California,"Individual and family services",1056,257894.209528333,59654.0648716667,64847.7823166667
93,8380,California,"Community food and housing, and emergency services",38,9560.99445,1154.45624166667,1154.45624166667
93,8390,California,"Vocational rehabilitation services",50,12119.02392,1405.94649333333,1618.45351
93,8470,California,"Child day care services",422,104104.122173333,7621.751835,9018.29077833333
93,8561,California,"Performing arts companies",15,4408.04350666667,0,0
93,8562,California,"Spectator sports",10,2643.32054666667,297.649965,297.649965
93,8563,California,"Promoters of performing arts, sports, and similar events, agents and managers f",17,4449.45436666667,181.767638333333,181.767638333333
93,8564,California,"Independent artists, writers, and performers",10,2270.32038333333,433.998005,433.998005
93,8570,California,"Museums, art galleries, historical sites, and similar institutions",139,34571.22326,7141.346475,7830.954355
93,8580,California,"Bowling centers",16,4033.30721333333,209.274383333333,209.274383333333
93,8590,California,"Other amusement, gambling, and recreation industries",969,240303.960428333,20848.8855666667,23568.21383
93,8660,California,"Traveler accommodation",638,156415.180221667,15475.9620666667,17433.7317
93,8670,California,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",27,6199.507465,0,0
93,8680,California,"Restaurants and other food services",4038,1032039.07809667,20105.0107116667,27775.7256033333
93,8690,California,"Drinking places, alcoholic beverages",74,18963.749295,308.160341666667,308.160341666667
93,8770,California,"Automotive repair and maintenance",481,122653.33107,2488.85599666667,4729.92704
93,8780,California,"Car washes",114,30207.7398266667,0,0
93,8790,California,"Electronic and precision equipment repair and maintenance",48,12643.6954266667,288.239745,288.239745
93,8870,California,"Commercial and industrial machinery and equipment repair and maintenance",100,25302.8670033333,3022.95871666667,3773.13576666667
93,8891,California,"Personal and household goods repair and maintenance",8,2103.71913166667,0,0
93,8970,California,"Barber shops",34,8986.704625,0,0
93,8980,California,"Beauty salons",292,72736.5374816667,229.123955,229.123955
93,8990,California,"Nail salons and other personal care services",261,62967.404665,452.981088333333,1152.19723
93,9070,California,"Dry cleaning and laundry services",121,29026.9630516667,2591.627035,2591.627035
93,9080,California,"Funeral homes, and cemeteries and crematories",43,10186.170105,196.548663333333,196.548663333333
93,9090,California,"Other personal services",163,40614.4264716667,1959.22145666667,2654.03829333333
93,9160,California,"Religious organizations",347,82350.28164,1783.75610333333,1990.69724166667
93,9170,California,"Civic, social, advocacy organizations, and grantmaking and giving services",319,77513.355165,2716.03722,3170.17681
93,9180,California,"Labor unions",45,10391.0853283333,6831.98140166667,6831.98140166667
93,9190,California,"Business, professional, political, and similar organizations",59,15051.1578333333,1831.708555,2253.55879
93,9290,California,"Private households",526,128551.413728333,984.454591666667,1366.807895
93,9370,California,"Executive offices and legislative bodies",615,149194.652183333,69728.8149483333,74531.1637116667
93,9380,California,"Public finance activities",165,39399.31785,17098.7141833333,21356.3312133333
93,9390,California,"Other general government and support",56,13502.5681516667,6825.27058666667,7310.51159833333
93,9470,California,"Justice, public order, and safety activities",1264,307498.698891666,209825.02637,216903.614728333
93,9480,California,"Administration of human resource programs",661,162225.889178333,66280.5179816666,70543.4937099999
